cmpcode,docnum,yr,period,doccode,adddate
MSO,118165,2025,2,API,2024-08-30
MSO,118166,2025,10,API,2025-04-18
MSO,118167,2026,5,API,2025-11-18
FDN,116321,2025,1,API,2024-07-11
FDN,116322,2024,9,API,2024-03-26
FDN,116323,2025,4,API,2024-10-21
FDN,116324,2025,6,APC,2024-12-20
FDN,116325,2025,6,API,2024-12-04
FDN,116326,2024,5,API,2023-11-24
FDN,116327,2026,3,API,2025-09-17
FDN,116328,2024,4,APC,2023-10-13
FDN,116329,2025,12,API,2025-06-13
FDN,116330,2025,11,APC,2025-05-31
MSO,118168,2025,5,API,2024-11-12
MSO,118169,2025,11,API,2025-05-31
MSO,118170,2025,4,API,2024-10-01
MSO,118171,2024,12,API,2024-06-28
MSO,118172,2024,1,API,2023-07-22
MSO,118173,2026,4,API,2025-10-04
MSO,118174,2026,1,APC,2025-07-03
MSO,118175,2025,6,API,2024-12-13
MSO,118176,2024,10,APC,2024-04-27
FDN,116331,2025,10,APC,2025-04-19
FDN,116332,2025,8,APC,2025-02-22
FDN,116333,2026,6,APC,2025-12-20
FDN,116334,2025,1,API,2024-07-30
FDN,116335,2026,5,API,2025-11-04
FDN,116336,2024,2,API,2023-08-15
FDN,116337,2025,8,APC,2025-02-24
FDN,116338,2025,9,API,2025-03-21
FDN,116339,2026,3,APC,2025-09-20
FDN,116340,2025,9,API,2025-03-22
FDN,116341,2024,7,API,2024-01-20
MSO,118177,2026,3,API,2025-09-07
MSO,118178,2026,2,API,2025-08-31
MSO,118179,2025,12,API,2025-06-28
MSO,118180,2026,5,API,2025-11-18
MSO,118181,2025,9,API,2025-03-14
FDN,116342,2025,4,API,2024-10-09
FDN,116343,2025,12,API,2025-06-01
FDN,116344,2024,9,APC,2024-03-19
FDN,116345,2024,10,API,2024-04-12
FDN,116346,2025,1,API,2024-07-09
FDN,116347,2025,5,API,2024-11-18
FDN,116348,2025,10,APC,2025-04-10
FDN,116349,2025,12,APC,2025-06-07
MSO,118182,2024,11,API,2024-05-25
FDN,116350,2025,1,API,2024-07-14
FDN,116351,2025,1,API,2024-07-26
MSO,118183,2025,10,APC,2025-04-03
MSO,118184,2024,2,API,2023-08-12
MSO,118185,2025,12,API,2025-06-04
MSO,118186,2026,5,API,2025-11-26
MSO,118187,2025,5,API,2024-11-01
MSO,118188,2026,2,API,2025-08-05
MSO,118189,2025,2,API,2024-08-06
MSO,118190,2025,12,API,2025-06-26
MSO,118191,2025,5,API,2024-11-01
MSO,118192,2026,2,API,2025-08-15
MSO,118193,2025,12,API,2025-06-14
MSO,118194,2025,11,APC,2025-05-10
MSO,118195,2024,2,API,2023-08-25
MSO,118196,2026,4,API,2025-10-21
MSO,118197,2024,12,API,2024-06-11
MSO,118198,2025,3,API,2024-09-07
MSO,118199,2024,11,API,2024-05-04
MSO,118200,2025,4,APC,2024-10-05
MSO,118201,2024,4,API,2023-10-06
MSO,118202,2024,12,API,2024-06-04
MSO,118203,2026,1,API,2025-07-23
MSO,118204,2025,1,APC,2024-07-01
MSO,118205,2025,6,API,2024-12-22
MSO,118206,2025,11,API,2025-05-30
MSO,118207,2024,11,API,2024-05-04
MSO,118208,2026,3,API,2025-09-30
MSO,118209,2025,6,API,2024-12-25
MSO,118210,2025,2,API,2024-08-04
MSO,118211,2024,9,API,2024-03-04
MSO,118212,2026,2,APC,2025-08-03
FDN,116352,2025,10,API,2025-04-28
FDN,116353,2025,12,API,2025-06-09
FDN,116354,2025,4,API,2024-10-19
FDN,116355,2024,8,API,2024-02-19
FDN,116356,2025,11,API,2025-05-03
FDN,116357,2024,5,API,2023-11-12
FDN,116358,2024,9,APC,2024-03-09
FDN,116359,2024,6,API,2023-12-04
FDN,116360,2026,4,API,2025-10-14
FDN,116361,2026,3,API,2025-09-17
FDN,116362,2026,6,API,2025-12-08
FDN,116363,2026,4,API,2025-10-31
MSO,118213,2025,12,API,2025-06-12
MSO,118214,2024,11,API,2024-05-11
MSO,118215,2025,6,API,2024-12-01
MSO,118216,2024,4,API,2023-10-09
MSO,118217,2026,3,API,2025-09-30
MSO,118218,2024,12,API,2024-06-13
MSO,118219,2024,9,API,2024-03-15
MSO,118220,2026,4,API,2025-10-10
MSO,118221,2026,4,API,2025-10-24
MSO,118222,2025,8,APC,2025-02-26
MSO,118223,2026,1,API,2025-07-22
MSO,118224,2025,7,API,2025-01-03
MSO,118225,2025,9,API,2025-03-07
MSO,118226,2024,6,API,2023-12-07
MSO,118227,2026,5,API,2025-11-19
MSO,118228,2025,6,API,2024-12-20
MSO,118229,2024,6,API,2023-12-14
MSO,118230,2024,8,API,2024-02-08
MSO,118231,2025,3,API,2024-09-22
MSO,118232,2024,9,API,2024-03-09
MSO,118233,2026,3,API,2025-09-07
MSO,118234,2025,3,API,2024-09-06
MSO,118235,2026,6,API,2025-12-23
MSO,118236,2024,11,API,2024-05-14
MSO,118237,2025,7,API,2025-01-10
MSO,118238,2025,7,API,2025-01-13
MSO,118239,2025,10,API,2025-04-18
MSO,118240,2024,6,API,2023-12-30
MSO,118241,2025,9,API,2025-03-20
MSO,118242,2025,11,API,2025-05-06
MSO,118243,2025,12,API,2025-06-08
MSO,118244,2025,11,API,2025-05-23
FDN,116364,2025,8,APC,2025-02-14
FDN,116365,2025,9,APC,2025-03-30
MSO,118245,2024,3,APC,2023-09-15
MSO,118246,2025,6,API,2024-12-03
MSO,118247,2026,1,APC,2025-07-28
MSO,118248,2025,7,API,2025-01-31
MSO,118249,2025,7,API,2025-01-17
MSO,118250,2025,12,API,2025-06-07
MSO,118251,2025,7,API,2025-01-28
MSO,118252,2024,10,API,2024-04-16
MSO,118253,2026,1,API,2025-07-16
MSO,118254,2026,4,API,2025-10-24
MSO,118255,2025,11,API,2025-05-10
MSO,118256,2025,6,APC,2024-12-20
MSO,118257,2024,6,APC,2023-12-08
MSO,118258,2025,10,API,2025-04-03
MSO,118259,2025,2,API,2024-08-27
MSO,118260,2024,2,API,2023-08-12
MSO,118261,2024,4,API,2023-10-22
MSO,118262,2025,2,APC,2024-08-10
MSO,118263,2024,8,API,2024-02-09
MSO,118264,2025,5,API,2024-11-08
MSO,118265,2026,2,API,2025-08-24
MSO,118266,2026,4,API,2025-10-17
MSO,118267,2024,5,API,2023-11-01
MSO,118268,2024,3,API,2023-09-13
MSO,118269,2025,5,API,2024-11-26
MSO,118270,2024,6,API,2023-12-27
MSO,118271,2025,8,APC,2025-02-28
MSO,118272,2026,5,API,2025-11-30
MSO,118273,2026,3,API,2025-09-24
MSO,118274,2026,4,API,2025-10-30
MSO,118275,2026,1,API,2025-07-18
MSO,118276,2025,12,APC,2025-06-08
MSO,118277,2024,10,API,2024-04-10
MSO,118278,2025,6,API,2024-12-28
MSO,118279,2026,2,API,2025-08-31
MSO,118280,2025,3,API,2024-09-27
MSO,118281,2026,2,API,2025-08-24
MSO,118282,2025,8,API,2025-02-26
MSO,118283,2024,8,API,2024-02-15
MSO,118284,2026,3,API,2025-09-14
MSO,118285,2025,8,API,2025-02-09
MSO,118286,2025,2,API,2024-08-25
MSO,118287,2024,12,API,2024-06-07
MSO,118288,2024,2,APC,2023-08-01
MSO,118289,2024,12,API,2024-06-06
MSO,118290,2024,11,API,2024-05-21
MSO,118291,2024,10,API,2024-04-05
MSO,118292,2025,9,API,2025-03-06
MSO,118293,2026,1,APC,2025-07-06
MSO,118294,2025,5,API,2024-11-15
MSO,118295,2024,8,API,2024-02-13
MSO,118296,2026,1,APC,2025-07-06
MSO,118297,2025,3,API,2024-09-25
MSO,118298,2025,10,APC,2025-04-28
MSO,118299,2024,9,API,2024-03-24
MSO,118300,2024,7,API,2024-01-04
MSO,118301,2024,12,API,2024-06-20
MSO,118302,2024,12,API,2024-06-23
MSO,118303,2024,8,API,2024-02-13
MSO,118304,2025,8,API,2025-02-01
MSO,118305,2026,2,API,2025-08-04
MSO,118306,2024,7,API,2024-01-14
MSO,118307,2025,1,API,2024-07-25
MSO,118308,2025,2,API,2024-08-10
MSO,118309,2024,12,API,2024-06-21
MSO,118310,2024,10,API,2024-04-30
MSO,118311,2024,7,API,2024-01-08
MSO,118312,2025,7,API,2025-01-15
FDN,116366,2026,4,API,2025-10-14
FDN,116367,2025,4,API,2024-10-27
MSO,118313,2025,3,API,2024-09-26
MSO,118314,2025,7,API,2025-01-25
MSO,118315,2025,4,API,2024-10-09
MSO,118316,2026,5,API,2025-11-14
MSO,118317,2025,9,API,2025-03-03
MSO,118318,2025,4,API,2024-10-31
MSO,118319,2025,8,API,2025-02-08
MSO,118320,2026,4,API,2025-10-27
MSO,118321,2025,5,API,2024-11-08
MSO,118322,2025,4,API,2024-10-25
MSO,118323,2025,9,API,2025-03-03
MSO,118324,2026,1,API,2025-07-02
FDN,116368,2024,11,API,2024-05-02
FDN,116369,2025,7,API,2025-01-28
FDN,116370,2025,12,API,2025-06-13
FDN,116371,2025,9,APC,2025-03-12
FDN,116372,2024,10,API,2024-04-09
FDN,116373,2026,4,APC,2025-10-27
FDN,116374,2024,3,API,2023-09-03
FDN,116375,2024,6,API,2023-12-13
FDN,116376,2025,4,APC,2024-10-17
FDN,116377,2025,7,API,2025-01-09
FDN,116378,2025,10,API,2025-04-01
MSO,118325,2024,1,API,2023-07-27
MSO,118326,2025,9,APC,2025-03-21
MSO,118327,2025,2,API,2024-08-01
MSO,118328,2025,10,API,2025-04-29
MSO,118329,2024,4,API,2023-10-14
MSO,118330,2026,3,APC,2025-09-04
MSO,118331,2026,1,APC,2025-07-30
MSO,118332,2025,9,API,2025-03-16
MSO,118333,2024,5,API,2023-11-20
MSO,118334,2025,5,APC,2024-11-24
MSO,118335,2025,11,APC,2025-05-31
MSO,118336,2024,9,API,2024-03-06
MSO,118337,2025,7,API,2025-01-12
MSO,118338,2026,3,APC,2025-09-06
MSO,118339,2025,5,API,2024-11-19
MSO,118340,2026,4,API,2025-10-25
MSO,118341,2024,8,APC,2024-02-13
MSO,118342,2024,3,API,2023-09-01
MSO,118343,2025,7,API,2025-01-21
MSO,118344,2025,3,API,2024-09-22
MSO,118345,2025,9,API,2025-03-26
MSO,118346,2024,9,API,2024-03-27
MSO,118347,2024,9,API,2024-03-06
MSO,118348,2024,7,API,2024-01-17
MSO,118349,2025,9,API,2025-03-29
MSO,118350,2025,2,API,2024-08-11
MSO,118351,2024,4,API,2023-10-19
MSO,118352,2024,8,APC,2024-02-24
MSO,118353,2024,10,API,2024-04-21
MSO,118354,2025,11,API,2025-05-18
MSO,118355,2025,3,APC,2024-09-12
MSO,118356,2025,9,API,2025-03-23
MSO,118357,2025,10,API,2025-04-11
MSO,118358,2026,2,API,2025-08-23
MSO,118359,2025,8,API,2025-02-18
MSO,118360,2024,6,API,2023-12-10
MSO,118361,2025,5,API,2024-11-14
MSO,118362,2026,3,API,2025-09-06
MSO,118363,2025,11,APC,2025-05-19
MSO,118364,2025,12,API,2025-06-26
MSO,118365,2025,12,API,2025-06-18
MSO,118366,2024,10,API,2024-04-27
MSO,118367,2024,11,API,2024-05-12
MSO,118368,2025,6,API,2024-12-20
MSO,118369,2026,1,API,2025-07-10
MSO,118370,2025,2,API,2024-08-21
MSO,118371,2024,12,API,2024-06-22
MSO,118372,2024,10,API,2024-04-16
MSO,118373,2025,5,API,2024-11-10
MSO,118374,2025,9,API,2025-03-06
MSO,118375,2025,10,APC,2025-04-18
MSO,118376,2025,12,API,2025-06-23
MSO,118377,2026,4,API,2025-10-14
MSO,118378,2026,4,API,2025-10-29
MSO,118379,2024,9,API,2024-03-18
MSO,118380,2024,3,API,2023-09-09
MSO,118381,2025,10,API,2025-04-18
MSO,118382,2024,7,API,2024-01-01
MSO,118383,2025,5,APC,2024-11-14
MSO,118384,2026,3,API,2025-09-30
MSO,118385,2025,3,API,2024-09-27
MSO,118386,2025,12,API,2025-06-25
MSO,118387,2025,9,API,2025-03-15
MSO,118388,2024,10,API,2024-04-27
MSO,118389,2024,3,API,2023-09-05
FDN,116379,2026,2,API,2025-08-03
FDN,116380,2024,6,API,2023-12-02
FDN,116381,2025,8,API,2025-02-25
FDN,116382,2025,7,API,2025-01-25
FDN,116383,2025,5,API,2024-11-26
FDN,116384,2024,4,API,2023-10-15
MSO,118390,2025,3,API,2024-09-16
MSO,118391,2024,5,API,2023-11-18
MSO,118392,2025,9,API,2025-03-29
MSO,118393,2025,11,API,2025-05-11
MSO,118394,2026,3,API,2025-09-13
MSO,118395,2026,2,API,2025-08-28
MSO,118396,2025,3,API,2024-09-03
MSO,118397,2024,11,API,2024-05-28
FDN,116385,2025,1,API,2024-07-02
FDN,116386,2025,4,API,2024-10-22
FDN,116387,2026,3,APC,2025-09-21
FDN,116388,2025,10,API,2025-04-29
FDN,116389,2025,12,API,2025-06-05
FDN,116390,2025,3,APC,2024-09-10
FDN,116391,2025,12,API,2025-06-19
FDN,116392,2024,5,API,2023-11-24
FDN,116393,2025,9,API,2025-03-28
FDN,116394,2025,2,API,2024-08-26
FDN,116395,2024,2,API,2023-08-23
MSO,118398,2024,6,API,2023-12-17
MSO,118399,2025,9,API,2025-03-27
MSO,118400,2025,11,API,2025-05-25
FDN,116396,2025,6,API,2024-12-16
FDN,116397,2024,4,APC,2023-10-26
FDN,116398,2026,5,API,2025-11-01
FDN,116399,2024,10,APC,2024-04-19
FDN,116400,2024,10,API,2024-04-11
FDN,116401,2026,5,API,2025-11-27
FDN,116402,2024,8,APC,2024-02-13
FDN,116403,2024,8,API,2024-02-28
FDN,116404,2024,8,API,2024-02-10
FDN,116405,2024,3,API,2023-09-27
FDN,116406,2024,12,API,2024-06-08
FDN,116407,2024,12,API,2024-06-15
FDN,116408,2025,12,API,2025-06-05
FDN,116409,2026,5,API,2025-11-20
FDN,116410,2024,11,API,2024-05-28
FDN,116411,2026,2,API,2025-08-29
FDN,116412,2025,11,API,2025-05-26
FDN,116413,2024,11,API,2024-05-24
FDN,116414,2024,7,API,2024-01-24
FDN,116415,2024,5,API,2023-11-30
FDN,116416,2025,4,API,2024-10-04
FDN,116417,2025,7,API,2025-01-15
FDN,116418,2024,11,API,2024-05-04
FDN,116419,2024,6,API,2023-12-26
FDN,116420,2024,8,API,2024-02-17
FDN,116421,2026,4,API,2025-10-27
MSO,118401,2025,12,API,2025-06-13
MSO,118402,2024,12,API,2024-06-18
MSO,118403,2025,4,API,2024-10-08
MSO,118404,2026,3,API,2025-09-07
MSO,118405,2025,7,API,2025-01-31
MSO,118406,2025,12,API,2025-06-04
MSO,118407,2025,11,API,2025-05-30
FDN,116422,2024,5,API,2023-11-13
FDN,116423,2026,1,API,2025-07-18
FDN,116424,2024,7,APC,2024-01-28
FDN,116425,2025,10,API,2025-04-15
FDN,116426,2026,2,API,2025-08-19
MSO,118408,2026,2,API,2025-08-22
MSO,118409,2026,3,API,2025-09-19
MSO,118410,2026,3,API,2025-09-11
MSO,118411,2025,9,API,2025-03-14
MSO,118412,2025,12,APC,2025-06-13
MSO,118413,2024,6,API,2023-12-03
MSO,118414,2025,9,API,2025-03-26
MSO,118415,2025,1,API,2024-07-23
MSO,118416,2024,12,APC,2024-06-25
MSO,118417,2025,3,API,2024-09-28
MSO,118418,2025,9,API,2025-03-06
MSO,118419,2024,10,API,2024-04-03
MSO,118420,2025,7,API,2025-01-28
MSO,118421,2025,8,API,2025-02-22
FDN,116427,2025,12,APC,2025-06-18
FDN,116428,2024,12,APC,2024-06-09
FDN,116429,2025,1,API,2024-07-17
FDN,116430,2024,8,API,2024-02-03
FDN,116431,2025,12,APC,2025-06-30
FDN,116432,2024,2,API,2023-08-25
FDN,116433,2025,12,APC,2025-06-14
FDN,116434,2024,3,API,2023-09-17
FDN,116435,2024,6,API,2023-12-12
FDN,116436,2025,12,API,2025-06-14
FDN,116437,2025,3,API,2024-09-06
FDN,116438,2025,6,API,2024-12-17
MSO,118422,2024,6,API,2023-12-07
MSO,118423,2025,12,API,2025-06-01
MSO,118424,2026,6,API,2025-12-11
MSO,118425,2024,4,API,2023-10-25
MSO,118426,2025,4,API,2024-10-03
MSO,118427,2025,9,API,2025-03-24
MSO,118428,2025,1,API,2024-07-13
MSO,118429,2025,2,API,2024-08-17
MSO,118430,2025,1,API,2024-07-27
MSO,118431,2024,5,APC,2023-11-20
FDN,116439,2024,11,API,2024-05-28
FDN,116440,2025,2,API,2024-08-08
FDN,116441,2025,8,APC,2025-02-23
FDN,116442,2026,1,API,2025-07-06
FDN,116443,2025,4,APC,2024-10-03
FDN,116444,2024,6,API,2023-12-24
FDN,116445,2025,9,API,2025-03-05
FDN,116446,2024,4,API,2023-10-15
FDN,116447,2024,12,API,2024-06-24
FDN,116448,2025,3,API,2024-09-26
FDN,116449,2025,4,API,2024-10-11
FDN,116450,2026,1,API,2025-07-15
FDN,116451,2024,10,API,2024-04-28
FDN,116452,2024,1,API,2023-07-30
FDN,116453,2025,3,API,2024-09-29
FDN,116454,2024,12,APC,2024-06-12
FDN,116455,2026,1,API,2025-07-04
FDN,116456,2025,2,API,2024-08-27
FDN,116457,2024,9,API,2024-03-20
FDN,116458,2026,4,API,2025-10-03
FDN,116459,2024,12,API,2024-06-22
FDN,116460,2025,8,APC,2025-02-04
FDN,116461,2025,10,API,2025-04-20
FDN,116462,2025,2,API,2024-08-30
MSO,118432,2026,3,API,2025-09-12
FDN,116463,2025,8,API,2025-02-08
FDN,116464,2025,5,API,2024-11-18
FDN,116465,2025,5,API,2024-11-23
FDN,116466,2025,4,API,2024-10-06
FDN,116467,2026,3,API,2025-09-28
FDN,116468,2025,1,API,2024-07-03
FDN,116469,2026,2,API,2025-08-23
FDN,116470,2024,2,APC,2023-08-19
FDN,116471,2025,10,API,2025-04-30
FDN,116472,2025,8,APC,2025-02-22
FDN,116473,2025,11,API,2025-05-19
FDN,116474,2024,7,API,2024-01-31
FDN,116475,2025,10,API,2025-04-24
FDN,116476,2025,3,API,2024-09-13
FDN,116477,2024,8,API,2024-02-13
FDN,116478,2025,11,APC,2025-05-08
FDN,116479,2025,4,API,2024-10-03
FDN,116480,2024,12,API,2024-06-02
FDN,116481,2025,9,API,2025-03-25
FDN,116482,2025,7,API,2025-01-25
FDN,116483,2024,11,APC,2024-05-20
FDN,116484,2024,11,APC,2024-05-06
FDN,116485,2026,3,API,2025-09-20
FDN,116486,2025,6,API,2024-12-06
MSO,118433,2025,7,API,2025-01-08
MSO,118434,2024,11,API,2024-05-22
MSO,118435,2025,6,API,2024-12-21
MSO,118436,2025,7,APC,2025-01-23
MSO,118437,2024,6,APC,2023-12-19
MSO,118438,2026,1,APC,2025-07-01
MSO,118439,2025,10,API,2025-04-16
MSO,118440,2025,3,API,2024-09-09
MSO,118441,2026,5,API,2025-11-19
MSO,118442,2025,3,API,2024-09-21
MSO,118443,2025,2,API,2024-08-14
MSO,118444,2025,4,API,2024-10-11
MSO,118445,2026,5,API,2025-11-29
MSO,118446,2026,3,API,2025-09-15
FDN,116487,2025,1,API,2024-07-02
FDN,116488,2026,4,APC,2025-10-07
FDN,116489,2024,10,API,2024-04-03
FDN,116490,2024,8,API,2024-02-01
FDN,116491,2024,9,API,2024-03-31
FDN,116492,2025,3,API,2024-09-25
FDN,116493,2026,4,API,2025-10-10
FDN,116494,2026,4,API,2025-10-19
FDN,116495,2026,3,API,2025-09-20
FDN,116496,2025,12,API,2025-06-23
MSO,118447,2025,9,API,2025-03-21
FDN,116497,2025,6,APC,2024-12-01
FDN,116498,2025,4,API,2024-10-01
FDN,116499,2025,12,API,2025-06-15
FDN,116500,2024,3,API,2023-09-01
FDN,116501,2026,2,API,2025-08-10
FDN,116502,2024,2,API,2023-08-22
FDN,116503,2025,4,API,2024-10-10
FDN,116504,2026,3,API,2025-09-08
MSO,118448,2025,10,API,2025-04-08
MSO,118449,2025,4,API,2024-10-25
MSO,118450,2025,2,APC,2024-08-15
MSO,118451,2026,5,API,2025-11-25
MSO,118452,2025,2,API,2024-08-23
MSO,118453,2025,4,API,2024-10-16
MSO,118454,2025,11,API,2025-05-28
MSO,118455,2024,2,API,2023-08-05
MSO,118456,2026,5,APC,2025-11-27
MSO,118457,2024,4,API,2023-10-18
MSO,118458,2025,9,API,2025-03-22
MSO,118459,2025,2,API,2024-08-18
MSO,118460,2024,2,API,2023-08-13
MSO,118461,2025,8,API,2025-02-07
MSO,118462,2026,4,API,2025-10-01
MSO,118463,2025,11,API,2025-05-11
MSO,118464,2024,4,API,2023-10-26
MSO,118465,2025,11,API,2025-05-12
MSO,118466,2025,11,APC,2025-05-31
MSO,118467,2025,4,API,2024-10-22
MSO,118468,2025,3,API,2024-09-15
MSO,118469,2026,1,APC,2025-07-12
MSO,118470,2026,3,API,2025-09-20
MSO,118471,2025,11,API,2025-05-27
MSO,118472,2025,10,API,2025-04-05
MSO,118473,2025,1,API,2024-07-27
MSO,118474,2025,1,API,2024-07-12
MSO,118475,2024,6,API,2023-12-19
MSO,118476,2025,1,API,2024-07-24
MSO,118477,2025,11,API,2025-05-13
MSO,118478,2026,1,API,2025-07-30
FDN,116505,2025,6,API,2024-12-29
FDN,116506,2025,12,API,2025-06-19
FDN,116507,2025,7,API,2025-01-24
FDN,116508,2026,4,API,2025-10-12
MSO,118479,2026,2,API,2025-08-17
MSO,118480,2025,9,APC,2025-03-03
MSO,118481,2025,9,API,2025-03-13
MSO,118482,2024,11,API,2024-05-18
MSO,118483,2026,2,APC,2025-08-02
MSO,118484,2025,3,API,2024-09-15
MSO,118485,2025,4,APC,2024-10-23
MSO,118486,2025,8,API,2025-02-27
MSO,118487,2025,12,APC,2025-06-26
MSO,118488,2025,4,API,2024-10-10
MSO,118489,2024,5,API,2023-11-15
MSO,118490,2025,11,API,2025-05-05
MSO,118491,2024,11,API,2024-05-26
MSO,118492,2026,6,API,2025-12-06
MSO,118493,2025,1,API,2024-07-09
MSO,118494,2024,4,API,2023-10-31
MSO,118495,2025,11,API,2025-05-27
MSO,118496,2025,12,APC,2025-06-13
MSO,118497,2026,2,APC,2025-08-30
MSO,118498,2025,9,API,2025-03-11
MSO,118499,2025,1,APC,2024-07-22
MSO,118500,2024,5,API,2023-11-19
MSO,118501,2025,9,APC,2025-03-21
MSO,118502,2025,5,API,2024-11-04
MSO,118503,2024,7,APC,2024-01-25
MSO,118504,2025,11,API,2025-05-22
MSO,118505,2024,3,API,2023-09-23
MSO,118506,2025,3,API,2024-09-23
MSO,118507,2025,5,APC,2024-11-16
MSO,118508,2025,12,API,2025-06-29
MSO,118509,2024,6,API,2023-12-01
MSO,118510,2025,6,API,2024-12-04
MSO,118511,2024,8,API,2024-02-09
MSO,118512,2025,9,API,2025-03-08
MSO,118513,2025,3,API,2024-09-30
MSO,118514,2024,6,API,2023-12-04
MSO,118515,2024,7,API,2024-01-03
MSO,118516,2024,11,API,2024-05-02
MSO,118517,2024,5,API,2023-11-25
MSO,118518,2025,6,APC,2024-12-27
FDN,116509,2025,9,API,2025-03-03
FDN,116510,2025,7,API,2025-01-06
FDN,116511,2025,4,API,2024-10-05
MSO,118519,2026,5,API,2025-11-23
MSO,118520,2026,5,APC,2025-11-18
MSO,118521,2026,1,API,2025-07-31
MSO,118522,2025,4,API,2024-10-24
MSO,118523,2024,10,API,2024-04-24
MSO,118524,2025,5,API,2024-11-03
MSO,118525,2024,8,API,2024-02-18
MSO,118526,2025,9,API,2025-03-15
MSO,118527,2025,10,API,2025-04-09
MSO,118528,2024,10,API,2024-04-22
MSO,118529,2024,8,API,2024-02-23
MSO,118530,2025,7,APC,2025-01-26
MSO,118531,2025,6,API,2024-12-20
MSO,118532,2025,2,API,2024-08-10
MSO,118533,2025,2,API,2024-08-22
MSO,118534,2026,4,API,2025-10-19
MSO,118535,2024,8,API,2024-02-28
MSO,118536,2025,9,API,2025-03-11
MSO,118537,2024,8,API,2024-02-02
MSO,118538,2026,1,API,2025-07-07
MSO,118539,2024,9,APC,2024-03-09
MSO,118540,2025,7,API,2025-01-19
MSO,118541,2025,9,APC,2025-03-07
MSO,118542,2025,6,API,2024-12-15
MSO,118543,2025,6,API,2024-12-02
MSO,118544,2024,11,API,2024-05-20
FDN,116512,2024,9,API,2024-03-07
FDN,116513,2026,6,API,2025-12-08
FDN,116514,2024,3,API,2023-09-30
FDN,116515,2026,3,API,2025-09-27
FDN,116516,2026,5,API,2025-11-06
FDN,116517,2024,7,API,2024-01-20
FDN,116518,2025,7,APC,2025-01-12
FDN,116519,2025,10,APC,2025-04-26
FDN,116520,2025,11,API,2025-05-01
FDN,116521,2026,3,API,2025-09-30
FDN,116522,2026,2,APC,2025-08-01
FDN,116523,2025,8,API,2025-02-11
FDN,116524,2024,9,API,2024-03-30
MSO,118545,2026,6,API,2025-12-25
MSO,118546,2024,7,API,2024-01-25
MSO,118547,2026,2,API,2025-08-13
MSO,118548,2026,2,API,2025-08-14
FDN,116525,2024,11,API,2024-05-12
FDN,116526,2025,6,API,2024-12-03
FDN,116527,2025,7,API,2025-01-09
FDN,116528,2026,4,APC,2025-10-06
MSO,118549,2024,12,APC,2024-06-09
MSO,118550,2024,9,API,2024-03-30
MSO,118551,2024,9,API,2024-03-23
MSO,118552,2025,10,API,2025-04-24
MSO,118553,2026,6,APC,2025-12-09
MSO,118554,2025,12,APC,2025-06-24
MSO,118555,2025,4,API,2024-10-20
MSO,118556,2026,4,API,2025-10-17
MSO,118557,2025,6,API,2024-12-26
MSO,118558,2026,2,API,2025-08-08
FDN,116529,2024,8,API,2024-02-29
FDN,116530,2026,3,API,2025-09-26
FDN,116531,2026,6,API,2025-12-15
FDN,116532,2025,6,API,2024-12-05
FDN,116533,2025,8,API,2025-02-06
FDN,116534,2026,4,API,2025-10-02
FDN,116535,2025,1,APC,2024-07-26
FDN,116536,2025,10,API,2025-04-28
FDN,116537,2025,5,API,2024-11-03
FDN,116538,2024,10,API,2024-04-15
FDN,116539,2025,6,API,2024-12-02
FDN,116540,2024,3,APC,2023-09-25
MSO,118559,2024,7,API,2024-01-04
MSO,118560,2025,10,APC,2025-04-23
MSO,118561,2025,3,API,2024-09-16
MSO,118562,2024,6,API,2023-12-12
MSO,118563,2024,7,API,2024-01-31
MSO,118564,2026,1,API,2025-07-09
MSO,118565,2025,1,API,2024-07-12
MSO,118566,2024,9,API,2024-03-03
MSO,118567,2025,4,API,2024-10-09
MSO,118568,2025,12,API,2025-06-15
MSO,118569,2025,5,API,2024-11-26
MSO,118570,2026,5,APC,2025-11-09
MSO,118571,2025,4,API,2024-10-16
MSO,118572,2025,5,API,2024-11-18
MSO,118573,2025,11,APC,2025-05-13
MSO,118574,2025,4,API,2024-10-09
MSO,118575,2025,8,APC,2025-02-19
MSO,118576,2025,8,API,2025-02-09
MSO,118577,2026,2,API,2025-08-28
MSO,118578,2025,8,API,2025-02-27
MSO,118579,2026,6,API,2025-12-10
MSO,118580,2024,11,API,2024-05-25
MSO,118581,2026,2,API,2025-08-27
MSO,118582,2024,8,API,2024-02-13
MSO,118583,2024,3,API,2023-09-01
MSO,118584,2024,12,API,2024-06-09
MSO,118585,2025,9,API,2025-03-12
MSO,118586,2025,9,API,2025-03-05
FDN,116541,2024,12,API,2024-06-07
MSO,118587,2026,5,API,2025-11-26
MSO,118588,2025,5,API,2024-11-07
MSO,118589,2024,12,API,2024-06-14
MSO,118590,2024,11,API,2024-05-03
MSO,118591,2026,1,API,2025-07-19
MSO,118592,2025,9,API,2025-03-08
MSO,118593,2024,11,API,2024-05-01
MSO,118594,2026,1,API,2025-07-07
MSO,118595,2024,1,API,2023-07-28
MSO,118596,2025,5,API,2024-11-01
MSO,118597,2024,12,API,2024-06-08
MSO,118598,2025,12,API,2025-06-29
MSO,118599,2026,5,API,2025-11-14
MSO,118600,2026,4,API,2025-10-10
MSO,118601,2025,4,API,2024-10-07
MSO,118602,2025,1,API,2024-07-14
MSO,118603,2025,3,API,2024-09-20
